epoch,total_loss,steering_loss,weighted_speed_loss
1,2.8993945121765137,0.22619161009788513,2.6732029914855957
2,2.611736536026001,0.11523580551147461,2.4965007305145264
3,2.376779317855835,0.07053542137145996,2.306243896484375
4,2.1686623096466064,0.05424809828400612,2.1144142150878906
5,1.9772560596466064,0.04543676972389221,1.9318193197250366
6,1.799852728843689,0.03740548714995384,1.7624472379684448
7,1.6365724802017212,0.029021993279457092,1.6075505018234253
8,1.4868364334106445,0.02139628678560257,1.4654401540756226
9,1.3479465246200562,0.016442831605672836,1.3315037488937378
10,1.2191169261932373,0.014742300845682621,1.2043746709823608
11,1.1007418632507324,0.015158754773437977,1.0855830907821655
12,0.9913320541381836,0.015549733303487301,0.9757823348045349
13,0.8890244960784912,0.014704667031764984,0.874319851398468
14,0.792169451713562,0.0127615537494421,0.7794079184532166
15,0.70146244764328,0.01094206515699625,0.6905204057693481
16,0.6171339750289917,0.010240118019282818,0.6068938374519348
17,0.5396314263343811,0.010604760609567165,0.5290266871452332
18,0.46765658259391785,0.010969704017043114,0.4566868841648102
19,0.4010045528411865,0.010581050999462605,0.3904235064983368
20,0.34030255675315857,0.009989481419324875,0.3303130865097046
21,0.28589949011802673,0.009955230168998241,0.2759442627429962
22,0.23824749886989594,0.010323885828256607,0.22792361676692963
23,0.19657626748085022,0.0102494265884161,0.18632684648036957
24,0.16114836931228638,0.00973458867520094,0.15141378343105316
25,0.13273002207279205,0.00965697132050991,0.12307305634021759
26,0.11097727715969086,0.00970956590026617,0.10126771032810211
27,0.09572190791368484,0.00918592605739832,0.0865359827876091
28,0.08714163303375244,0.00906324852257967,0.07807838171720505
29,0.08436696976423264,0.008617912419140339,0.07574905455112457
30,0.0866144523024559,0.008344856090843678,0.0782695934176445
31,0.09158620983362198,0.007948891259729862,0.08363731950521469
32,0.09739889949560165,0.007631419692188501,0.08976747840642929
33,0.10186134278774261,0.0073099336586892605,0.09455140680074692
34,0.10434839874505997,0.007069574669003487,0.09727882593870163
35,0.10464469343423843,0.00695904390886426,0.09768564999103546
36,0.1024237647652626,0.006778067909181118,0.09564569592475891
37,0.09864097088575363,0.00679796515032649,0.09184300899505615
38,0.09349512308835983,0.0067714205943048,0.0867237001657486
39,0.08772620558738708,0.006800628267228603,0.08092557638883591
40,0.08223864436149597,0.006732400041073561,0.07550624758005142
41,0.0774112120270729,0.006655710283666849,0.0707555040717125
42,0.07412083446979523,0.006599349435418844,0.06752148270606995
43,0.07192869484424591,0.006482837256044149,0.06544585525989532
44,0.07130509614944458,0.006421168800443411,0.06488392502069473
45,0.07130910456180573,0.006305597256869078,0.06500350683927536
46,0.07203920185565948,0.0062401811592280865,0.06579902023077011
47,0.07259494811296463,0.0061247507110238075,0.0664701983332634
48,0.0730968564748764,0.006060174200683832,0.06703668087720871
49,0.07289493829011917,0.00593797629699111,0.06695695966482162
50,0.072272889316082,0.005870954133570194,0.06640193611383438
51,0.07076650112867355,0.005792913492769003,0.06497358530759811
52,0.06911465525627136,0.005771524738520384,0.06334313005208969
53,0.06708168983459473,0.005720378365367651,0.06136131286621094
54,0.06544278562068939,0.00572388106957078,0.05971890687942505
55,0.06389134377241135,0.005701140034943819,0.058190204203128815
56,0.06252709776163101,0.005693698301911354,0.05683339759707451
57,0.06169699877500534,0.005703572649508715,0.05599342659115791
58,0.06102965027093887,0.005717035382986069,0.055312614887952805
59,0.060704950243234634,0.005726448725908995,0.05497850105166435
60,0.06043929606676102,0.005734034813940525,0.054705262184143066
61,0.059957850724458694,0.0057245600037276745,0.05423329025506973
62,0.059531208127737045,0.005710855592042208,0.053820353001356125
63,0.05883687362074852,0.005714084021747112,0.05312278866767883
64,0.05813722684979439,0.0057359738275408745,0.05240125209093094
65,0.05733645707368851,0.005724049638956785,0.051612406969070435
66,0.05672939866781235,0.005724473390728235,0.05100492388010025
67,0.0559527687728405,0.005718300584703684,0.050234466791152954
68,0.05531800538301468,0.005679633934050798,0.04963837191462517
69,0.05474817007780075,0.005615133326500654,0.04913303628563881
70,0.05428765341639519,0.005545048508793116,0.04874260351061821
71,0.0538862943649292,0.005458889529109001,0.04842740669846535
72,0.053454652428627014,0.0053728679195046425,0.048081785440444946
73,0.0528903566300869,0.0052790711633861065,0.047611285001039505
74,0.05257543548941612,0.0052033825777471066,0.04737205430865288
75,0.052028629928827286,0.00513316597789526,0.04689546301960945
76,0.051469169557094574,0.005079515278339386,0.04638965427875519
77,0.05089102312922478,0.005027450621128082,0.045863572508096695
78,0.0504380539059639,0.004998054821044207,0.04543999955058098
79,0.04989303648471832,0.004976863507181406,0.044916171580553055
80,0.04933705925941467,0.004931439179927111,0.04440562054514885
81,0.04879281669855118,0.004902912303805351,0.043889906257390976
82,0.04817502573132515,0.004885469097644091,0.043289557099342346
83,0.04772889241576195,0.0048722573556005955,0.04285663366317749
84,0.04712586849927902,0.0048444923013448715,0.042281374335289
85,0.04669953137636185,0.0048345657996833324,0.04186496511101723
86,0.04627297818660736,0.004833697807043791,0.04143927991390228
87,0.04580087587237358,0.004840502981096506,0.04096037149429321
88,0.04538911208510399,0.004838660825043917,0.04055045172572136
89,0.04503674805164337,0.004837626125663519,0.040199123322963715
90,0.044613808393478394,0.0048220292665064335,0.0397917777299881
91,0.044232327491045,0.004804686177521944,0.03942764177918434
92,0.0438150055706501,0.0047692665830254555,0.03904573991894722
93,0.043443888425827026,0.00473791966214776,0.038705967366695404
94,0.043067920953035355,0.004696349613368511,0.03837157040834427
95,0.04267127066850662,0.004668948240578175,0.03800232335925102
96,0.04233185946941376,0.004640760365873575,0.03769109770655632
97,0.041976090520620346,0.004608409013599157,0.03736768290400505
98,0.04157020151615143,0.00458155944943428,0.03698864206671715
99,0.04122857749462128,0.00456641148775816,0.03666216507554054
100,0.04093138873577118,0.004546849988400936,0.03638453781604767
101,0.0406331866979599,0.004524710588157177,0.03610847517848015
102,0.040188830345869064,0.004511605016887188,0.0356772243976593
103,0.03993614763021469,0.004493642132729292,0.03544250503182411
104,0.03960919752717018,0.004485998302698135,0.035123199224472046
