#x_m,y_m,w_tr_right_m,w_tr_left_m
-72.50486127566786,50.57591058877192,1.5282,0.254
-72.44946127566786,50.52051058877191,1.4728,0.3094
-72.17246127566787,50.52051058877191,1.4865963170229586,0.25676310941009733
-72.11706127566787,50.46511058877191,1.4395952862663202,0.3094
-71.95086127566786,50.46511058877191,1.4736654137688991,0.27839298059364453
-71.89546127566787,50.409710588771915,1.4351789417809335,0.31939082976744176
-71.78466127566787,50.409710588771915,1.4702012202006867,0.27037790981067983
-71.72926127566787,50.35431058877191,1.4387129147734539,0.296676260630503
-71.67386127566786,50.35431058877191,1.460639542893434,0.27037790981067983
-71.61846127566787,50.29891058877192,1.434294323348837,0.296676260630503
-71.56306127566786,50.29891058877192,1.4597677233089599,0.27037790981067983
-71.50766127566786,50.24351058877191,1.4387129147734539,0.296676260630503
-71.45226127566787,50.24351058877191,1.4675986195966548,0.27037790981067983
-71.28606127566786,50.07731058877191,1.4307513281809146,0.2889100780254996
-71.23066127566787,50.07731058877191,1.466730234076499,0.254
-70.73206127566786,49.57871058877191,1.463252415282622,0.27037790981067983
-70.73206127566786,49.523310588771906,1.425423194465636,0.2992426219821151
-70.51046127566786,49.30171058877191,1.466730234076499,0.27037790981067983
-70.51046127566786,49.24631058877192,1.4307513281809146,0.2992426219821151
-70.39966127566787,49.13551058877191,1.4519018237332821,0.27037790981067983
-70.39966127566787,49.080110588771916,1.4209704820246045,0.2992426219821151
-70.23346127566786,48.91391058877191,1.4519018237332821,0.27037790981067983
-70.23346127566786,48.85851058877191,1.4209704820246045,0.2992426219821151
-70.12266127566787,48.74771058877191,1.4597677233089599,0.27037790981067983
-70.12266127566787,48.69231058877192,1.434294323348837,0.296676260630503
-70.06726127566786,48.63691058877191,1.4597677233089599,0.27037790981067983
-70.06726127566786,48.581510588771906,1.434294323348837,0.2992426219821151
-70.01186127566787,48.526110588771914,1.4597677233089599,0.2889100780254996
-70.01186127566787,48.47071058877191,1.434294323348837,0.31939082976744176
-69.95646127566786,48.415310588771916,1.4597677233089599,0.296676260630503
-69.95646127566786,48.35991058877191,1.434294323348837,0.31939082976744176
-69.90106127566787,48.30451058877192,1.4597677233089599,0.27839298059364453
-69.90106127566787,48.24911058877191,1.434294323348837,0.296676260630503
-69.84566127566787,48.19371058877191,1.460639542893434,0.27037790981067983
-69.84566127566787,48.138310588771915,1.4387129147734539,0.296676260630503
-69.79026127566786,48.08291058877191,1.4702012202006867,0.27037790981067983
-69.79026127566786,47.97211058877191,1.4351789417809335,0.31939082976744176
-69.73486127566787,47.916710588771906,1.4702012202006867,0.27839298059364453
-69.73486127566787,47.80591058877191,1.4351789417809335,0.31939082976744176
-69.67946127566786,47.75051058877192,1.4702012202006867,0.27839298059364453
-69.67946127566786,47.63971058877192,1.4351789417809335,0.3119130003521743
-69.62406127566787,47.58431058877191,1.4736654137688991,0.2649713621060805
-69.62406127566787,47.41811058877191,1.4351789417809335,0.3119130003521743
-69.56866127566786,47.36271058877192,1.4736654137688991,0.2649713621060805
-69.56866127566786,47.14111058877191,1.4316377565761265,0.3119130003521743
-69.51326127566787,47.08571058877192,1.4736654137688991,0.2649713621060805
-69.51326127566787,46.808710588771916,1.425423194465636,0.3119130003521743
-69.45786127566787,46.75331058877191,1.4762591252404589,0.2649713621060805
-69.45786127566787,46.42091058877192,1.425423194465636,0.3119130003521743
-69.40246127566786,46.36551058877191,1.4762591252404589,0.2649713621060805
-69.40246127566786,45.97771058877191,1.425423194465636,0.3119130003521743
-69.34706127566787,45.92231058877191,1.4762591252404589,0.2649713621060805
-69.34706127566787,45.589910588771914,1.4316377565761265,0.3119130003521743
