# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
23.394190;-57.153144;35.005175;-0.800498;0.017147;7.500000;0.000000
23.594141;-57.013609;34.861885;-0.796740;0.020424;7.500000;0.000000
23.794091;-56.873484;34.719160;-0.792336;0.022877;7.500000;0.000000
23.994041;-56.732795;34.577111;-0.788251;0.017988;7.500000;0.000000
24.193992;-56.591582;34.435553;-0.785143;0.013103;7.500000;0.000000
24.393942;-56.449987;34.294355;-0.783011;0.008222;7.500000;0.000000
24.593892;-56.308153;34.153382;-0.781854;0.003343;7.500000;0.000000
24.793843;-56.166222;34.012502;-0.781674;-0.001536;7.500000;0.000000
24.993793;-56.024338;33.871582;-0.782469;-0.006415;7.500000;0.000000
25.193743;-55.882643;33.730488;-0.784239;-0.011296;7.500000;0.000000
25.393694;-55.741279;33.589087;-0.786986;-0.016181;7.500000;0.000000
25.593644;-55.600390;33.447245;-0.790710;-0.021071;7.500000;0.000000
25.793595;-55.460106;33.304818;-0.795389;-0.024477;7.500000;0.000000
25.993545;-55.320444;33.161684;-0.799794;-0.019576;7.500000;0.000000
26.193495;-55.181355;33.018018;-0.803218;-0.014670;7.500000;0.000000
26.393446;-55.042697;32.873952;-0.805661;-0.009762;7.500000;0.000000
26.593396;-54.904326;32.729622;-0.807122;-0.004852;7.500000;0.000000
26.793346;-54.766098;32.585162;-0.807601;0.000059;7.500000;0.000000
26.993297;-54.627870;32.440705;-0.807098;0.004970;7.500000;0.000000
27.193247;-54.489499;32.296385;-0.805613;0.009881;7.500000;0.000000
27.393197;-54.350842;32.152338;-0.803147;0.014791;7.500000;0.000000
27.593148;-54.211754;32.008696;-0.799699;0.019699;7.500000;0.000000
27.793098;-54.072110;31.865611;-0.795308;0.022782;7.500000;0.000000
27.993048;-53.931886;31.723193;-0.791137;0.018959;7.500000;0.000000
28.192999;-53.791108;31.581293;-0.787729;0.015139;7.500000;0.000000
28.392949;-53.649885;31.439802;-0.785084;0.011321;7.500000;0.000000
28.592899;-53.508326;31.298616;-0.783202;0.007505;7.500000;0.000000
28.792850;-53.366540;31.157627;-0.782083;0.003691;7.500000;0.000000
28.992800;-53.224637;31.016730;-0.781726;-0.000120;7.500000;0.000000
29.192750;-53.082725;30.875817;-0.782131;-0.003930;7.500000;0.000000
29.392701;-52.940914;30.734783;-0.783298;-0.007739;7.500000;0.000000
29.592651;-52.799313;30.593521;-0.785227;-0.011547;7.500000;0.000000
29.792601;-52.658030;30.451926;-0.787858;-0.013094;7.500000;0.000000
29.992552;-52.517098;30.309974;-0.789989;-0.008210;7.500000;0.000000
30.192502;-52.376398;30.167789;-0.791143;-0.003328;7.500000;0.000000
30.392452;-52.235798;30.025516;-0.791321;0.001555;7.500000;0.000000
30.592403;-52.095165;29.883297;-0.790521;0.006440;7.500000;0.000000
30.792353;-51.954367;29.741278;-0.788745;0.011328;7.500000;0.000000
30.992304;-51.813269;29.599600;-0.785990;0.016223;7.500000;-0.013350
31.192254;-51.671740;29.458409;-0.782257;0.021124;7.499644;-0.323383
31.392204;-51.529647;29.317846;-0.777545;0.026033;7.491017;-0.606215
31.592155;-51.386857;29.178056;-0.771852;0.030947;7.474819;-0.862871
31.792105;-51.243214;29.039157;-0.765320;0.031245;7.451701;-1.094173
31.992055;-51.098698;28.901105;-0.760070;0.021296;7.422283;-1.300797
