# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
25.789306;-55.573015;32.532334;-0.794550;0.017708;7.500000;0.000000
25.989223;-55.432751;32.389963;-0.791226;0.015552;7.500000;0.000000
26.189140;-55.292028;32.248012;-0.788333;0.013399;7.500000;0.000000
26.389057;-55.150910;32.106423;-0.785869;0.011248;7.500000;0.000000
26.588974;-55.009462;31.965139;-0.783836;0.009098;7.500000;0.000000
26.788891;-54.867748;31.824104;-0.782231;0.006951;7.500000;0.000000
26.988809;-54.725833;31.683261;-0.781056;0.004804;7.500000;0.000000
27.188726;-54.583781;31.542552;-0.780310;0.002659;7.500000;0.000000
27.388643;-54.441657;31.401921;-0.779993;0.000513;7.500000;0.000000
27.588560;-54.299524;31.261312;-0.780105;-0.001633;7.500000;0.000000
27.788477;-54.157448;31.120666;-0.780643;-0.003545;7.500000;0.000000
27.988394;-54.015472;30.979930;-0.781393;-0.003961;7.500000;0.000000
28.188311;-53.873616;30.839091;-0.782226;-0.004376;7.500000;0.000000
28.388228;-53.731890;30.698134;-0.783142;-0.004791;7.500000;0.000000
28.588145;-53.590300;30.557042;-0.784141;-0.005205;7.500000;0.000000
28.788062;-53.448854;30.415801;-0.785223;-0.005618;7.500000;0.000000
28.987980;-53.307560;30.274394;-0.786387;-0.006031;7.500000;0.000000
29.187897;-53.166426;30.132805;-0.787634;-0.006443;7.500000;0.000000
29.387814;-53.025458;29.991019;-0.788964;-0.006854;7.500000;0.000000
29.587731;-52.884665;29.849021;-0.790375;-0.007264;7.500000;0.000000
29.787648;-52.744055;29.706793;-0.791853;-0.006778;7.500000;0.000000
29.987565;-52.603601;29.564364;-0.792762;-0.002319;7.500000;0.000000
30.187482;-52.463200;29.421856;-0.792781;0.002137;7.500000;0.000000
30.387399;-52.322740;29.279410;-0.791907;0.006594;7.500000;0.000000
30.587316;-52.182105;29.137162;-0.790142;0.011056;7.500000;0.000000
30.787233;-52.041182;28.995252;-0.787484;0.015526;7.500000;-0.112665
30.987151;-51.899857;28.853819;-0.783932;0.020006;7.496996;-0.371686
31.187068;-51.758016;28.712999;-0.779485;0.024500;7.487078;-0.673588
31.386985;-51.615544;28.572933;-0.774140;0.029010;7.469071;-0.932255
31.586902;-51.472329;28.433757;-0.767895;0.033535;7.444076;-1.147894
31.786819;-51.328241;28.295596;-0.760838;0.034153;7.413184;-1.319685
31.986736;-51.183263;28.158395;-0.755260;0.021726;7.377509;-1.445893
32.186653;-51.037720;28.021852;-0.752168;0.009267;7.338224;-1.524076
