epoch,total_loss,steering_loss,weighted_speed_loss
1,0.03514281704730005,0.013000971538224366,0.022141845325445452
2,0.009824391998604815,0.004329736460320554,0.005494655546397576
3,0.00896288787737535,0.003928314765326318,0.005034573102668366
4,0.007799970218549667,0.0031330954903754094,0.004666874722969062
5,0.007102457384032474,0.002741949722451639,0.004360507656007881
6,0.0068063076413442955,0.0026852806707495435,0.004121026957032955
7,0.006460014051934458,0.0025216166210117494,0.003938397422175718
8,0.006583776324647943,0.0027860697638524066,0.0037977065672058466
9,0.006170290281616288,0.0025250264261388452,0.0036452638553077076
10,0.005980200031856444,0.0023612297944332404,0.0036189702380003013
11,0.005725770285589335,0.0022676398958491224,0.0034581303859494727
12,0.005622571278705651,0.0022196020615706438,0.0034029692110415346
13,0.005459684898005364,0.0021664901313094586,0.003293194762441224
14,0.005305720629007773,0.002075236647769673,0.003230483991852172
15,0.005195296028167992,0.002036259440031854,0.0031590365829818625
16,0.005195500921465429,0.0019808325139687266,0.003214668403870039
17,0.004929326181908313,0.001889131757975965,0.003040194439955297
18,0.004668980237184538,0.0017328177921543321,0.0029361624434431875
19,0.004689359807795074,0.001755564346076058,0.0029337954524401894
20,0.004724652165878154,0.0018751940936526186,0.0028494580777362532
21,0.004524559465589648,0.0017400516881421444,0.0027845077636424204
22,0.0044446395709929615,0.0016722375934772101,0.002772401985977022
23,0.004340914948478603,0.0016323205828607846,0.0027085943625993715
24,0.004185801710326295,0.0015981230869921666,0.0025876786137186613
25,0.004120321435887604,0.001588624589746542,0.0025316968451622596
26,0.0040441413441601225,0.0015096007668640259,0.002534540569986192
27,0.0040439759159736225,0.0015442642682983502,0.002499711656241213
28,0.003908448853368131,0.0014154479976189083,0.0024930008470022314
29,0.003912547529901561,0.0014679629277047942,0.0024445845960184257
30,0.003760768194889927,0.0014015659363446997,0.0023592022702993505
31,0.003713080915955093,0.001382208935980063,0.0023308719738872148
32,0.003571977231291798,0.0013661719261972606,0.0022058053064382696
33,0.0035532546011449676,0.0013371013732096375,0.002216153232866121
34,0.003427615190638355,0.0012571559320185403,0.0021704592605943946
35,0.003479742963658845,0.0013312065782326724,0.002148536374928086
36,0.003336957473008934,0.0012643088878209893,0.002072648588022513
