# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
44.184861;5.095676;3.950146;3.903713;-0.017082;8.000000;0.000000
44.384792;4.950822;3.812315;3.900735;-0.012706;8.000000;0.000000
44.584724;4.805631;3.674865;3.898632;-0.008327;8.000000;0.000000
44.784655;4.660222;3.537666;3.897406;-0.003946;8.000000;0.000000
44.984587;4.514711;3.400589;3.897055;0.000437;8.000000;0.000000
45.184518;4.369217;3.263502;3.897580;0.004820;8.000000;0.000000
45.384450;4.223856;3.126277;3.898982;0.009203;8.000000;0.000000
45.584381;4.078746;2.988783;3.901259;0.013585;8.000000;0.000000
45.784313;3.934005;2.850892;3.904412;0.017679;8.000000;0.000000
45.984244;3.789746;2.712547;3.907603;0.014251;8.000000;0.000000
46.184176;3.645870;2.573782;3.910109;0.010824;8.000000;0.000000
46.384107;3.502285;2.434695;3.911930;0.007398;8.000000;0.000000
46.584039;3.358894;2.295386;3.913067;0.003974;8.000000;0.000000
46.783970;3.215606;2.155954;3.913519;0.000551;8.000000;0.000000
46.983902;3.072324;2.016498;3.913287;-0.002870;8.000000;0.000000
47.183833;2.928956;1.877118;3.912371;-0.006292;8.000000;0.000000
47.383765;2.785407;1.737913;3.910771;-0.009712;8.000000;0.000000
47.583696;2.641583;1.598983;3.908487;-0.013132;8.000000;0.000000
47.783628;2.497393;1.460428;3.905523;-0.016080;8.000000;0.000000
47.983559;2.352809;1.322343;3.902569;-0.013469;8.000000;0.000000
48.183491;2.207848;1.184644;3.900137;-0.010858;8.000000;0.000000
48.383422;2.062586;1.047256;3.898227;-0.008249;8.000000;0.000000
48.583354;1.917095;0.910106;3.896839;-0.005640;8.000000;0.000000
48.783285;1.771450;0.773120;3.895972;-0.003031;8.000000;0.000000
48.983217;1.625723;0.636224;3.895626;-0.000423;8.000000;0.000000
49.183148;1.479990;0.499345;3.895803;0.002186;8.000000;0.000000
49.383080;1.334324;0.362409;3.896501;0.004796;8.000000;0.000000
49.583011;1.188797;0.225341;3.897720;0.007407;8.000000;0.000000
49.782943;1.043476;0.088061;3.899456;0.009458;8.000000;0.000000
49.982874;0.898343;-0.049533;3.901131;0.007294;8.000000;0.000000
50.182806;0.753422;-0.187327;3.902373;0.005130;8.000000;0.000000
50.382737;0.608653;-0.325260;3.903182;0.002965;8.000000;0.000000
50.582669;0.463976;-0.463269;3.903559;0.000799;8.000000;0.000000
50.782600;0.319330;-0.601292;3.903502;-0.001368;8.000000;0.000000
50.982532;0.174655;-0.739268;3.903011;-0.003536;8.000000;0.000000
51.182463;0.029890;-0.877133;3.902088;-0.005704;8.000000;0.000000
51.382395;-0.115024;-1.014826;3.900731;-0.007872;8.000000;0.000000
51.582326;-0.260148;-1.152285;3.898941;-0.010041;8.000000;0.000000
51.782258;-0.405545;-1.289451;3.896731;-0.011324;8.000000;0.000000
51.982189;-0.551254;-1.426318;3.894797;-0.008033;8.000000;0.000000
52.182121;-0.697182;-1.562949;3.893520;-0.004741;8.000000;0.000000
52.382052;-0.843239;-1.699443;3.892901;-0.001449;8.000000;0.000000
52.581984;-0.989339;-1.835897;3.892941;0.001843;8.000000;0.000000
52.781915;-1.135393;-1.972408;3.893638;0.005134;8.000000;0.000000
52.981847;-1.281312;-2.109076;3.894993;0.008424;8.000000;0.000000
53.181778;-1.427009;-2.245996;3.897006;0.011713;8.000000;0.000000
53.381710;-1.572396;-2.383267;3.899677;0.015000;8.000000;0.000000
53.581641;-1.717384;-2.520986;3.903005;0.018283;8.000000;0.000000
53.781573;-1.861861;-2.659229;3.906963;0.020325;8.000000;0.000000
53.981504;-2.005720;-2.797976;3.910759;0.017663;8.000000;0.000000
54.181436;-2.149108;-2.937249;3.914024;0.015004;8.000000;0.000000
54.381367;-2.292094;-3.076969;3.916758;0.012348;8.000000;0.000000
54.581299;-2.434750;-3.217055;3.918962;0.009695;8.000000;0.000000
54.781230;-2.577143;-3.357427;3.920635;0.007044;8.000000;0.000000
54.981162;-2.719346;-3.498007;3.921779;0.004394;8.000000;0.000000
55.181093;-2.861427;-3.638713;3.922392;0.001744;8.000000;0.000000
55.381025;-3.003457;-3.779467;3.922476;-0.000905;8.000000;0.000000
55.580956;-3.145505;-3.920188;3.922030;-0.003555;8.000000;0.000000
55.780888;-3.287650;-4.060805;3.921066;-0.005738;8.000000;0.000000
55.980819;-3.429964;-4.201274;3.919844;-0.006489;8.000000;0.000000
56.180751;-3.572448;-4.341547;3.918471;-0.007241;8.000000;0.000000
56.380682;-3.715126;-4.481604;3.916948;-0.007993;8.000000;0.000000
56.580614;-3.858020;-4.621426;3.915275;-0.008744;8.000000;0.000000
56.780545;-4.001154;-4.760994;3.913452;-0.009495;8.000000;0.000000
56.980477;-4.144552;-4.900288;3.911479;-0.010245;8.000000;0.000000
57.180408;-4.288235;-5.039290;3.909356;-0.010994;8.000000;0.000000
57.380340;-4.432228;-5.177979;3.907083;-0.011742;8.000000;0.000000
57.580271;-4.576554;-5.316338;3.904660;-0.012489;8.000000;0.000000
57.780203;-4.721224;-5.454335;3.902118;-0.012214;8.000000;0.000000
57.980134;-4.866206;-5.591968;3.899957;-0.009407;8.000000;0.000000
58.180066;-5.011459;-5.729338;3.898357;-0.006601;8.000000;0.000000
58.379997;-5.156901;-5.866525;3.897318;-0.003797;8.000000;0.000000
58.579929;-5.302453;-6.003607;3.896839;-0.000994;8.000000;0.000000
58.779860;-5.448035;-6.140663;3.896920;0.001809;8.000000;0.000000
