epoch,total_loss,steering_loss,weighted_speed_loss
1,2.2375271320343018,0.0518997497856617,2.1856274604797363
2,2.0458288192749023,0.01812392845749855,2.027704954147339
3,1.8967571258544922,0.028581662103533745,1.8681755065917969
4,1.7553273439407349,0.03716480731964111,1.7181625366210938
5,1.6112679243087769,0.034457769244909286,1.5768101215362549
6,1.4683763980865479,0.02559063769876957,1.4427857398986816
7,1.3320797681808472,0.017600025981664658,1.3144797086715698
8,1.2017011642456055,0.013276949524879456,1.1884242296218872
9,1.078097939491272,0.012004178948700428,1.0660938024520874
10,0.9592674970626831,0.012182637117803097,0.9470848441123962
11,0.8442418575286865,0.012228292413055897,0.8320135474205017
12,0.7326661944389343,0.011568204499781132,0.721098005771637
13,0.6246463656425476,0.010595940053462982,0.6140504479408264
14,0.5224558711051941,0.010265975259244442,0.5121899247169495
15,0.4278743863105774,0.01102477964013815,0.41684961318969727
16,0.34253087639808655,0.01199681032449007,0.33053407073020935
17,0.26362743973731995,0.01191622857004404,0.2517112195491791
18,0.1940268874168396,0.010667158290743828,0.18335972726345062
19,0.13587048649787903,0.009231790900230408,0.12663869559764862
20,0.09248615801334381,0.008882854133844376,0.08360330015420914
21,0.06290712207555771,0.008654439821839333,0.054252684116363525
22,0.049914345145225525,0.007828466594219208,0.04208587855100632
23,0.05345200002193451,0.007825810462236404,0.045626189559698105
24,0.06657052785158157,0.007079915143549442,0.05949060991406441
25,0.08236327767372131,0.007356192450970411,0.07500708848237991
26,0.09477841854095459,0.006709467153996229,0.08806895464658737
27,0.10073982179164886,0.006391320377588272,0.09434850513935089
28,0.099263496696949,0.006333142518997192,0.09293035417795181
29,0.09231747686862946,0.006194569170475006,0.08612290769815445
30,0.08207205682992935,0.006387422792613506,0.07568463683128357
31,0.07058761268854141,0.006344420835375786,0.06424318999052048
32,0.05919865518808365,0.006084014195948839,0.0531146414577961
33,0.05056674778461456,0.0061288559809327126,0.044437892735004425
34,0.045591771602630615,0.006042333319783211,0.039549436420202255
35,0.04397432506084442,0.006059254053980112,0.03791506960988045
36,0.045544881373643875,0.005888744257390499,0.0396561361849308
37,0.04860610142350197,0.0058613489381968975,0.042744752019643784
38,0.0504777617752552,0.005674146581441164,0.04480361565947533
39,0.05313629284501076,0.005531734321266413,0.04760455712676048
40,0.05346333980560303,0.005416293162852526,0.04804704710841179
41,0.052576303482055664,0.005341807380318642,0.04723449423909187
42,0.049615927040576935,0.005341484677046537,0.04427444189786911
43,0.046700749546289444,0.005246913526207209,0.04145383462309837
44,0.0437438078224659,0.005225625820457935,0.038518182933330536
45,0.04098007082939148,0.005212266929447651,0.0357678048312664
