#x_m,y_m,w_tr_right_m,w_tr_left_m
19.36250616560203,52.33457000312147,0.30689191195796967,1.4230788561177343
19.42952616560203,52.26755000312147,0.2526610780577912,1.4693787719988052
19.49654616560203,52.26755000312147,0.27261913101118085,1.4386491621946043
19.56356616560203,52.20053000312147,0.24033251429096875,1.4693787719988052
19.63058616560203,52.20053000312147,0.27261913101118085,1.44252
19.69760616560203,52.13351000312147,0.24033251429096875,1.4693787719988052
19.764626165602035,52.13351000312147,0.27261913101118085,1.4295835181915906
19.831646165602034,52.06649000312147,0.24033251429096875,1.4476677807867262
19.898666165602034,52.06649000312147,0.27652783939719683,1.4086814390049422
20.30078616560203,51.664370003121476,0.31607385417659134,1.3755
20.30078616560203,51.59735000312148,0.2686835577014689,1.416549545570998
20.43482616560203,51.46331000312148,0.2994451034081436,1.391508325371176
20.43482616560203,51.39629000312148,0.27261913101118085,1.4295835181915906
20.568866165602035,51.26225000312148,0.31789386952776927,1.379516386106429
20.568866165602035,51.195230003121466,0.27652783939719683,1.4126200107437727
20.635886165602034,51.12821000312147,0.2994451034081436,1.391508325371176
20.635886165602034,51.06119000312147,0.27261913101118085,1.4295835181915906
20.702906165602034,50.99417000312147,0.2994451034081436,1.4086814390049422
20.702906165602034,50.92715000312147,0.27261913101118085,1.4386491621946043
20.769926165602033,50.86013000312147,0.2994451034081436,1.4086814390049422
20.769926165602033,50.79311000312147,0.27261913101118085,1.4386491621946043
20.836946165602033,50.72609000312147,0.2994451034081436,1.4086814390049422
20.836946165602033,50.65907000312147,0.27261913101118085,1.4386491621946043
20.903966165602032,50.59205000312147,0.2994451034081436,1.3954867902758783
20.903966165602032,50.45801000312147,0.2526610780577912,1.44252
20.97098616560203,50.39099000312147,0.2994451034081436,1.4086814390049422
20.97098616560203,50.256950003121474,0.2526610780577912,1.4591952124764325
21.03800616560203,50.189930003121475,0.2994451034081436,1.4178573930335427
21.03800616560203,50.055890003121476,0.2526610780577912,1.4591952124764325
21.10502616560203,49.98887000312148,0.2994451034081436,1.4178573930335427
21.10502616560203,49.85483000312148,0.2526610780577912,1.4591952124764325
21.17204616560203,49.78781000312148,0.30689191195796967,1.4178573930335427
21.17204616560203,49.586750003121466,0.2526610780577912,1.46302094054495
21.23906616560203,49.51973000312147,0.30689191195796967,1.4086814390049422
21.23906616560203,49.25165000312147,0.2526610780577912,1.46302094054495
21.30608616560203,49.18463000312147,0.30689191195796967,1.4086814390049422
21.30608616560203,48.648470003121474,0.2526610780577912,1.46302094054495
21.373106165602035,48.581450003121475,0.30689191195796967,1.4086814390049422
21.373106165602035,46.23575000312147,0.2526610780577912,1.46302094054495
21.440126165602035,46.16873000312147,0.30689191195796967,1.4086814390049422
21.440126165602035,45.56555000312147,0.2526610780577912,1.4540812620856538
21.507146165602034,45.49853000312147,0.30689191195796967,1.3968108723131167
21.507146165602034,45.163430003121476,0.2526610780577912,1.46302094054495
21.574166165602033,45.09641000312148,0.30689191195796967,1.4086814390049422
21.574166165602033,44.82833000312148,0.2526610780577912,1.4744486356048743
21.641186165602033,44.76131000312148,0.2994451034081436,1.4230788561177343
21.641186165602033,44.62727000312147,0.2526610780577912,1.4591952124764325
21.708206165602032,44.56025000312147,0.2994451034081436,1.4178573930335427
21.708206165602032,44.42621000312147,0.2526610780577912,1.4591952124764325
21.77522616560203,44.35919000312147,0.2994451034081436,1.4178573930335427
21.77522616560203,44.29217000312147,0.27261913101118085,1.44252
21.84224616560203,44.22515000312147,0.2994451034081436,1.4086814390049422
21.84224616560203,44.15813000312147,0.27261913101118085,1.4386491621946043
21.90926616560203,44.09111000312147,0.2994451034081436,1.4086814390049422
21.90926616560203,44.02409000312147,0.27261913101118085,1.4386491621946043
22.04330616560203,43.89005000312147,0.31789386952776927,1.379516386106429
22.04330616560203,43.823030003121474,0.27652783939719683,1.4086814390049422
22.11032616560203,43.756010003121474,0.2994451034081436,1.379516386106429
22.11032616560203,43.688990003121475,0.27261913101118085,1.4126200107437727
22.244366165602035,43.554950003121476,0.31789386952776927,1.3755
22.244366165602035,43.48793000312148,0.27652783939719683,1.4126200107437727
22.378406165602033,43.35389000312148,0.31607385417659134,1.3755
22.378406165602033,43.28687000312148,0.2686835577014689,1.416549545570998
22.57946616560203,43.08581000312148,0.31607385417659134,1.3755
22.57946616560203,43.01879000312147,0.2686835577014689,1.416549545570998
23.852846165602035,41.74541000312148,0.2686835577014689,1.4295835181915906
23.919866165602034,41.74541000312148,0.31607385417659134,1.391508325371176
24.187946165602032,41.47733000312148,0.2686835577014689,1.4295835181915906
24.25496616560203,41.47733000312148,0.31607385417659134,1.391508325371176
24.52304616560203,41.20925000312147,0.2686835577014689,1.4295835181915906
24.59006616560203,41.20925000312147,0.2994451034081436,1.391508325371176
24.724106165602034,41.07521000312147,0.2686835577014689,1.4295835181915906
24.791126165602034,41.07521000312147,0.2994451034081436,1.391508325371176
24.992186165602032,40.87415000312147,0.2686835577014689,1.4295835181915906
25.05920616560203,40.87415000312147,0.2994451034081436,1.391508325371176
25.19324616560203,40.74011000312147,0.2686835577014689,1.4295835181915906
25.26026616560203,40.74011000312147,0.2994451034081436,1.391508325371176
25.39430616560203,40.606070003121474,0.2686835577014689,1.4386491621946043
25.461326165602035,40.606070003121474,0.2994451034081436,1.4086814390049422
25.595366165602034,40.472030003121475,0.24033251429096875,1.4476677807867262
25.662386165602033,40.472030003121475,0.27652783939719683,1.4126200107437727
25.729406165602033,40.405010003121475,0.2686835577014689,1.4295835181915906
