# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
42.176771;51.097526;30.305242;-0.159209;0.028984;8.000000;0.000000
42.376661;51.294915;30.274098;-0.153953;0.023626;8.000000;0.000000
42.576551;51.492487;30.243880;-0.149765;0.018277;8.000000;0.000000
42.776441;51.690201;30.214379;-0.146646;0.012935;8.000000;0.000000
42.976331;51.888014;30.185386;-0.144593;0.007598;8.000000;0.000000
43.176221;52.085885;30.156692;-0.143607;0.002266;8.000000;0.000000
43.376111;52.283771;30.128087;-0.143687;-0.003066;8.000000;0.000000
43.576001;52.481630;30.099362;-0.144834;-0.008400;8.000000;0.000000
43.775891;52.679421;30.070308;-0.147046;-0.013739;8.000000;0.000000
43.975780;52.877122;30.040713;-0.150263;-0.016982;8.000000;0.000000
44.175670;53.074737;30.010461;-0.153499;-0.015392;8.000000;0.000000
44.375560;53.272234;29.979604;-0.156417;-0.013799;8.000000;0.000000
44.575450;53.469628;29.948206;-0.159016;-0.012204;8.000000;0.000000
44.775340;53.666935;29.916328;-0.161295;-0.010606;8.000000;0.000000
44.975230;53.864171;29.884032;-0.163255;-0.009007;8.000000;0.000000
45.175120;54.061352;29.851380;-0.164896;-0.007407;8.000000;0.000000
45.375010;54.258495;29.818435;-0.166216;-0.005806;8.000000;0.000000
45.574900;54.455614;29.785259;-0.167217;-0.004206;8.000000;0.000000
45.774790;54.652727;29.751913;-0.167898;-0.002606;8.000000;0.000000
45.974680;54.849833;29.718464;-0.168234;-0.000235;8.000000;0.000000
46.174569;55.046928;29.685012;-0.167877;0.003811;8.000000;0.000000
46.374459;55.244064;29.651707;-0.166710;0.007856;8.000000;0.000000
46.574349;55.441258;29.618712;-0.164735;0.011902;8.000000;0.000000
46.774239;55.638527;29.586186;-0.161951;0.015951;8.000000;0.000000
46.974129;55.835885;29.554291;-0.158357;0.020004;8.000000;0.000000
47.174019;56.033350;29.523189;-0.153953;0.024061;8.000000;0.000000
47.373909;56.230938;29.493041;-0.148738;0.028124;8.000000;0.000000
47.573799;56.428664;29.464008;-0.142711;0.032191;8.000000;0.000000
47.773689;56.626546;29.436252;-0.135872;0.036261;8.000000;0.000000
47.973579;56.824627;29.409927;-0.128307;0.037633;8.000000;0.000000
48.173469;57.022944;29.385071;-0.121210;0.033381;8.000000;0.000000
48.373359;57.221416;29.361539;-0.114964;0.029123;8.000000;0.000000
48.573248;57.420025;29.339161;-0.109569;0.024862;8.000000;0.000000
48.773138;57.618751;29.317771;-0.105025;0.020601;8.000000;0.000000
48.973028;57.817575;29.297197;-0.101333;0.016341;8.000000;0.000000
49.172918;58.016475;29.277273;-0.098493;0.012082;8.000000;0.000000
49.372808;58.215434;29.257827;-0.096503;0.007825;8.000000;0.000000
49.572698;58.414431;29.238692;-0.095364;0.003569;8.000000;0.000000
49.772588;58.613446;29.219699;-0.095076;-0.000686;8.000000;0.000000
49.972478;58.812555;29.200672;-0.095481;-0.000289;8.000000;0.000000
50.172368;59.011841;29.181644;-0.094588;0.009211;8.000000;0.000000
50.372258;59.211125;29.162987;-0.091793;0.018724;8.000000;0.000000
50.572148;59.410414;29.145083;-0.087092;0.028261;8.000000;0.000000
50.772037;59.609719;29.128312;-0.080484;0.037829;8.000000;0.000000
50.971927;59.809048;29.113057;-0.071962;0.047429;8.000000;0.000000
51.171817;60.008409;29.099699;-0.061524;0.057059;8.000000;0.000000
51.371707;60.207812;29.088620;-0.049165;0.066707;8.000000;0.000000
51.571597;60.407265;29.080201;-0.034886;0.076351;8.000000;0.000000
51.771487;60.606777;29.074823;-0.018687;0.085958;8.000000;0.000000
51.971377;60.806310;29.072862;-0.000889;0.087096;8.000000;0.000000
52.171267;61.005832;29.074329;0.015149;0.073661;8.000000;0.000000
52.371157;61.205418;29.078731;0.028514;0.060237;8.000000;0.000000
52.571047;61.405058;29.085538;0.039209;0.046853;8.000000;0.000000
52.770937;61.604746;29.094220;0.047240;0.033523;8.000000;0.000000
52.970826;61.804474;29.104244;0.052616;0.020244;8.000000;0.000000
53.170716;62.004233;29.115082;0.055340;0.007002;8.000000;0.000000
53.370606;62.204017;29.126201;0.055418;-0.006221;8.000000;0.000000
53.570496;62.403817;29.137072;0.052850;-0.019448;8.000000;0.000000
53.770386;62.603626;29.147164;0.047635;-0.032699;8.000000;0.000000
53.970276;62.803462;29.155955;0.040114;-0.037021;8.000000;0.000000
54.170166;63.003330;29.163302;0.033691;-0.027195;8.000000;0.000000
54.370056;63.203187;29.169559;0.029238;-0.017349;8.000000;0.000000
54.569946;63.403027;29.175123;0.026755;-0.007491;8.000000;0.000000
54.769836;63.602843;29.180386;0.026243;0.002375;8.000000;0.000000
54.969726;63.802630;29.185743;0.027704;0.012248;8.000000;0.000000
55.169615;64.002381;29.191589;0.031139;0.022125;8.000000;0.000000
55.369505;64.202092;29.198318;0.036547;0.032000;8.000000;0.000000
55.569395;64.401756;29.206323;0.043927;0.041866;8.000000;0.000000
55.769285;64.601368;29.215999;0.053278;0.051707;8.000000;0.000000
55.969175;64.800796;29.227727;0.064378;0.056443;8.000000;0.000000
56.169065;64.999976;29.241679;0.075401;0.053972;8.000000;0.000000
56.368955;65.199070;29.257783;0.085936;0.051513;8.000000;0.000000
56.568845;65.398059;29.275941;0.095985;0.049070;8.000000;0.000000
56.768735;65.596924;29.296056;0.105550;0.046643;8.000000;0.000000
56.968625;65.795648;29.318031;0.114635;0.044234;8.000000;0.000000
57.168515;65.994213;29.341768;0.123241;0.041843;8.000000;0.000000
57.368405;66.192601;29.367170;0.131372;0.039469;8.000000;0.000000
57.568294;66.390794;29.394138;0.139031;0.037113;8.000000;0.000000
57.768184;66.588773;29.422576;0.146220;0.034773;8.000000;0.000000
57.968074;66.786547;29.452389;0.152918;0.031891;8.000000;0.000000
58.167964;66.984123;29.483460;0.158932;0.028244;8.000000;0.000000
58.367854;67.181490;29.515642;0.164215;0.024592;8.000000;0.000000
58.567744;67.378669;29.548790;0.168767;0.020936;8.000000;0.000000
58.767634;67.575682;29.582758;0.172586;0.017278;8.000000;0.000000
58.967524;67.772553;29.617403;0.175674;0.013618;8.000000;0.000000
