# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
16.792768;-25.166366;15.871749;-0.575605;0.030315;7.500000;0.000000
16.992682;-24.998383;15.763436;-0.569928;0.026493;7.500000;0.000000
17.192596;-24.829719;15.655944;-0.565012;0.022672;7.500000;0.000000
17.392510;-24.660442;15.549138;-0.560856;0.018857;7.500000;0.000000
17.592424;-24.490620;15.442882;-0.557460;0.015052;7.500000;0.000000
17.792337;-24.320320;15.337041;-0.554800;0.013376;7.500000;0.000000
17.992251;-24.149544;15.231652;-0.550471;0.029764;7.500000;0.000000
18.192165;-23.978104;15.127263;-0.542848;0.046216;7.500000;0.000000
18.392079;-23.805777;15.024513;-0.531913;0.062817;7.500000;0.000000
18.591993;-23.632339;14.924041;-0.517641;0.079634;7.500000;0.000000
18.791907;-23.457568;14.826486;-0.499999;0.096700;7.500000;0.000000
18.991821;-23.281239;14.732489;-0.478950;0.114012;7.500000;0.000000
19.191735;-23.103130;14.642687;-0.454465;0.131515;7.500000;0.000000
19.391649;-22.923017;14.557720;-0.426523;0.149092;7.500000;0.000000
19.591563;-22.740676;14.478227;-0.395125;0.166555;7.500000;0.000000
19.791477;-22.555944;14.404867;-0.360526;0.174194;7.500000;0.000000
19.991390;-22.368918;14.337859;-0.328364;0.149526;7.500000;0.000000
20.191304;-22.179703;14.276347;-0.301079;0.124763;7.500000;0.000000
20.391218;-21.988648;14.219446;-0.278663;0.100170;7.500000;0.000000
20.591132;-21.796099;14.166266;-0.261086;0.075881;7.500000;0.000000
20.791046;-21.602404;14.115921;-0.248303;0.051921;7.500000;0.000000
20.990960;-21.407912;14.067522;-0.240274;0.028238;7.500000;0.000000
21.190874;-21.212969;14.020182;-0.236969;0.004730;7.500000;0.000000
21.390788;-21.017925;13.973013;-0.238374;-0.018731;7.500000;0.000000
21.590702;-20.823126;13.925128;-0.244490;-0.042279;7.500000;0.000000
21.790616;-20.628870;13.875634;-0.254996;-0.055825;7.500000;0.000000
21.990529;-20.435294;13.824061;-0.265544;-0.049471;7.500000;0.000000
22.190443;-20.242416;13.770622;-0.274804;-0.043046;7.500000;0.000000
22.390357;-20.050142;13.715563;-0.282766;-0.036568;7.500000;0.000000
22.590271;-19.858380;13.659131;-0.289425;-0.030050;7.500000;0.000000
22.790185;-19.667033;13.601570;-0.294776;-0.023505;7.500000;0.000000
22.990099;-19.476010;13.543126;-0.298816;-0.016940;7.500000;0.000000
23.190013;-19.285215;13.484046;-0.301543;-0.010364;7.500000;0.000000
23.389927;-19.094554;13.424575;-0.302956;-0.003782;7.500000;0.000000
23.589841;-18.903934;13.364958;-0.303054;0.002801;7.500000;0.000000
23.789755;-18.713234;13.305430;-0.301939;0.007135;7.500000;0.000000
23.989668;-18.522391;13.246150;-0.300348;0.008788;7.500000;0.000000
24.189582;-18.331420;13.187199;-0.298426;0.010440;7.500000;0.000000
24.389496;-18.140306;13.128639;-0.296175;0.012091;7.500000;0.000000
24.589410;-17.949032;13.070536;-0.293593;0.013743;7.500000;0.000000
24.789324;-17.757583;13.012954;-0.290680;0.015394;7.500000;0.000000
24.989238;-17.565944;12.955957;-0.287437;0.017045;7.500000;0.000000
25.189152;-17.374098;12.899609;-0.283864;0.018697;7.500000;0.000000
25.389066;-17.182029;12.843976;-0.279960;0.020348;7.500000;0.000000
25.588980;-16.989722;12.789120;-0.275726;0.021998;7.500000;0.000000
25.788894;-16.797193;12.735105;-0.271425;0.019085;7.500000;0.000000
25.988808;-16.604468;12.681824;-0.268236;0.012814;7.500000;0.000000
26.188721;-16.411600;12.629035;-0.266300;0.006545;7.500000;0.000000
26.388635;-16.218662;12.576498;-0.265618;0.000278;7.500000;0.000000
26.588549;-16.025729;12.523973;-0.266189;-0.005990;7.500000;0.000000
26.788463;-15.832875;12.471222;-0.268014;-0.012262;7.500000;0.000000
26.988377;-15.640174;12.418005;-0.271093;-0.018540;7.500000;0.000000
27.188291;-15.447700;12.364082;-0.275426;-0.024824;7.500000;0.000000
27.388205;-15.255528;12.309214;-0.281016;-0.031114;7.500000;0.000000
27.588119;-15.063732;12.253161;-0.287862;-0.037409;7.500000;0.000000
27.788033;-14.872289;12.195686;-0.295306;-0.034144;7.500000;0.000000
27.987947;-14.681216;12.136901;-0.301382;-0.026643;7.500000;0.000000
28.187860;-14.490463;12.077100;-0.305959;-0.019139;7.500000;0.000000
28.387774;-14.299940;12.016569;-0.309034;-0.011634;7.500000;0.000000
28.587688;-14.109556;11.955595;-0.310610;-0.004129;7.500000;0.000000
28.787602;-13.919219;11.894463;-0.310685;0.003376;7.500000;0.000000
28.987516;-13.728841;11.833459;-0.309260;0.010880;7.500000;0.000000
29.187430;-13.538330;11.772869;-0.306335;0.018384;7.500000;0.000000
29.387344;-13.347595;11.712979;-0.301910;0.025887;7.500000;0.000000
29.587258;-13.156547;11.654075;-0.295984;0.033386;7.500000;0.000000
29.787172;-12.965209;11.596433;-0.289348;0.031279;7.500000;0.000000
29.987086;-12.773514;11.539987;-0.283522;0.027033;7.500000;0.000000
30.187000;-12.581492;11.484570;-0.278544;0.022788;7.500000;0.000000
30.386913;-12.389192;11.430020;-0.274413;0.018547;7.500000;0.000000
30.586827;-12.196665;11.376177;-0.271128;0.014310;7.500000;0.000000
30.786741;-12.003963;11.322878;-0.268690;0.010077;7.500000;0.000000
30.986655;-11.811136;11.269963;-0.267098;0.005847;7.500000;0.000000
31.186569;-11.618234;11.217270;-0.266352;0.001618;7.500000;0.000000
31.386483;-11.425309;11.164638;-0.266451;-0.002609;7.500000;0.000000
31.586397;-11.232412;11.111905;-0.267396;-0.006836;7.500000;0.000000
31.786311;-11.039584;11.058923;-0.268948;-0.008526;7.500000;0.000000
31.986225;-10.846855;11.005615;-0.270804;-0.010042;7.500000;0.000000
32.186139;-10.654245;10.951923;-0.272964;-0.011558;7.500000;0.000000
32.386052;-10.461772;10.897789;-0.275426;-0.013075;7.500000;0.000000
32.585966;-10.269456;10.843157;-0.278192;-0.014594;7.500000;0.000000
32.785880;-10.077316;10.787968;-0.281261;-0.016113;7.500000;0.000000
32.985794;-9.885371;10.732166;-0.284634;-0.017633;7.500000;0.000000
33.185708;-9.693640;10.675692;-0.288311;-0.019154;7.500000;0.000000
33.385622;-9.502142;10.618489;-0.292291;-0.020676;7.500000;0.000000
33.585536;-9.310892;10.560499;-0.296573;-0.021796;7.500000;0.000000
33.785450;-9.119821;10.501696;-0.300331;-0.015805;7.500000;0.000000
33.985364;-8.928943;10.442293;-0.302892;-0.009812;7.500000;0.000000
34.185278;-8.738186;10.382516;-0.304254;-0.003817;7.500000;0.000000
34.385192;-8.547476;10.322595;-0.304418;0.002177;7.500000;0.000000
34.585105;-8.356741;10.262756;-0.303384;0.008172;7.500000;0.000000
34.785019;-8.165907;10.203229;-0.301151;0.014166;7.500000;0.000000
34.984933;-7.974902;10.144241;-0.297720;0.020159;7.500000;0.000000
35.184847;-7.783651;10.086021;-0.293091;0.026148;7.500000;0.000000
35.384761;-7.592082;10.028797;-0.287265;0.032130;7.500000;0.000000
35.584675;-7.400137;9.972800;-0.280288;0.035543;7.500000;0.000000
35.784589;-7.207840;9.918123;-0.274042;0.026944;7.500000;-0.037946
35.984503;-7.015218;9.864475;-0.269513;0.018359;7.498988;-0.258297
36.184417;-6.822377;9.811527;-0.266699;0.009783;7.492099;-0.466174
36.384331;-6.629424;9.758954;-0.265600;0.001212;7.479650;-0.677588
36.584244;-6.436466;9.706430;-0.266215;-0.007360;7.461518;-0.910944
36.784158;-6.243610;9.653629;-0.268544;-0.015939;7.437071;-1.216701
36.984072;-6.050962;9.600224;-0.272589;-0.024532;7.404293;-1.534618
37.183986;-5.858629;9.545890;-0.278352;-0.033142;7.362742;-1.815120
37.383900;-5.666717;9.490300;-0.285835;-0.041768;7.313292;-2.060425
37.583814;-5.475316;9.433126;-0.294851;-0.043912;7.256750;-2.272359
37.783728;-5.284411;9.374325;-0.302274;-0.030405;7.193877;-2.452647
37.983642;-5.093879;9.314371;-0.306997;-0.016879;7.125393;-2.603308
