epoch,total_loss,steering_loss,weighted_speed_loss
1,0.09329366225138896,0.03428945909280561,0.059004202690291205
2,0.020823828512960572,0.008125202148879147,0.012698626469315613
3,0.01494826034427026,0.006430991254431211,0.008517269000389988
4,0.010241932188302784,0.0033605681425802367,0.00688136402664885
5,0.008702119841308748,0.002819391687684771,0.005882728142442845
6,0.008233670787201762,0.002750971043445591,0.00548269974704474
7,0.007864558914055427,0.002689451925682777,0.0051751070074463465
8,0.007637550338765996,0.002706876171273995,0.004930674145787449
9,0.007166716438523457,0.0023664802866645873,0.004800236148570301
10,0.007107626583616612,0.002490602448151189,0.004617024118364867
11,0.006655430223919072,0.0021948691577213884,0.004460561078694244
12,0.0064963444286041845,0.002151345212596579,0.004344999195618481
13,0.0067516334254904995,0.002526985428106608,0.004224647999357033
14,0.0061629329187174635,0.002061713794062156,0.004101219122682166
15,0.006039783616397677,0.002030788115120498,0.004008995515089166
16,0.005934637124087178,0.0019988185018406245,0.0039358186235619805
17,0.005865478200185518,0.001955775503926821,0.003909702689023846
18,0.005769512846297716,0.0019504500685870057,0.003819062771791287
19,0.005583755866661247,0.0018679722913377786,0.0037157835970280198
20,0.005522927540317598,0.0018730852437221397,0.0036498422900183222
21,0.0055107950814341925,0.0018317410268552474,0.0036790540433978124
22,0.005435570677226715,0.0018588565881916526,0.003576714088377348
23,0.005267492921675666,0.001810434874868031,0.003457058034311075
24,0.005248394573770337,0.0018233476732173503,0.0034250468949624207
25,0.0052685742253321885,0.001816426966823427,0.0034521472598241882
26,0.00499942500438899,0.001647091665670886,0.0033523333318121098
27,0.00490256416148343,0.0015995815951419248,0.003302982560422082
28,0.0049042196399769035,0.001612567415824002,0.003291652226783756
29,0.004864929471491168,0.0016484536624534613,0.0032164758027894264
30,0.004778596896173085,0.0016041706065584164,0.0031744263050709405
31,0.004745694936258392,0.001565532774945963,0.00318016216953385
32,0.004731670900716283,0.0016140602210057784,0.0031176106885896396
33,0.004546305999991163,0.001471307763690392,0.003074998228737064
34,0.004494172635377716,0.0014539479543086626,0.0030402246873173335
35,0.004565843788770127,0.0015018035205196863,0.0030640402452304623
36,0.004483367700529637,0.0015311902392218888,0.002952177451113186
37,0.004340875033541756,0.0014038731628176519,0.0029370018680932495
38,0.004310475338755523,0.001413243143664052,0.002897232200682037
39,0.0042031147375197735,0.0013583675875344266,0.0028447471552470564
40,0.0042925214955299084,0.0013993297151742388,0.002893191764899398
41,0.004155492919134134,0.0013430868847674486,0.0028124060343666856
