# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
49.981830;58.898764;28.604289;-0.107064;0.010955;8.000000;0.000000
50.181758;59.097861;28.583167;-0.104057;0.019083;8.000000;0.000000
50.381685;59.297010;28.562808;-0.099422;0.027227;8.000000;0.000000
50.581612;59.496214;28.543540;-0.093156;0.035396;8.000000;0.000000
50.781540;59.695474;28.525690;-0.085255;0.043596;8.000000;0.000000
50.981467;59.894790;28.509586;-0.075715;0.051827;8.000000;0.000000
51.181394;60.094166;28.495555;-0.064531;0.060085;8.000000;0.000000
51.381322;60.293602;28.483924;-0.051701;0.068360;8.000000;0.000000
51.581249;60.493099;28.475020;-0.037224;0.076634;8.000000;0.000000
51.781176;60.692659;28.469172;-0.021100;0.084880;8.000000;0.000000
51.981104;60.892267;28.466705;-0.003391;0.089712;8.000000;0.000000
52.181031;61.091847;28.467728;0.013216;0.076692;8.000000;0.000000
52.380958;61.291481;28.471809;0.027229;0.063671;8.000000;0.000000
52.580885;61.491162;28.478432;0.038652;0.050685;8.000000;0.000000
52.780813;61.690880;28.487083;0.047490;0.037749;8.000000;0.000000
52.980740;61.890626;28.497246;0.053750;0.024862;8.000000;0.000000
53.180667;62.090391;28.508406;0.057439;0.012015;8.000000;0.000000
53.380595;62.290166;28.520049;0.058560;-0.000811;8.000000;0.000000
53.580522;62.489942;28.531659;0.057114;-0.013638;8.000000;0.000000
53.780449;62.689710;28.542722;0.053101;-0.026488;8.000000;0.000000
53.980377;62.889485;28.552724;0.046580;-0.035565;8.000000;0.000000
54.180304;63.089356;28.561390;0.040388;-0.026326;8.000000;0.000000
54.380231;63.289200;28.569000;0.036050;-0.017060;8.000000;0.000000
54.580159;63.489017;28.575927;0.033566;-0.007778;8.000000;0.000000
54.780086;63.688807;28.582543;0.032940;0.001515;8.000000;0.000000
54.980013;63.888568;28.589217;0.034172;0.010814;8.000000;0.000000
55.179941;64.088299;28.596323;0.037263;0.020114;8.000000;0.000000
55.379868;64.287999;28.604232;0.042212;0.029408;8.000000;0.000000
55.579795;64.487668;28.613315;0.049017;0.038685;8.000000;0.000000
55.779723;64.687305;28.623945;0.057676;0.047931;8.000000;0.000000
55.979650;64.886828;28.636486;0.068135;0.054893;8.000000;0.000000
56.179577;65.085975;28.651157;0.078860;0.052522;8.000000;0.000000
56.379505;65.285057;28.667925;0.089118;0.050174;8.000000;0.000000
56.579432;65.484048;28.686696;0.098914;0.047850;8.000000;0.000000
56.779359;65.682923;28.707378;0.108251;0.045551;8.000000;0.000000
56.979287;65.881654;28.729876;0.117134;0.043277;8.000000;0.000000
57.179214;66.080217;28.754098;0.125565;0.041026;8.000000;0.000000
57.379141;66.278586;28.779950;0.133549;0.038798;8.000000;0.000000
57.579069;66.476734;28.807339;0.141089;0.036592;8.000000;0.000000
57.778996;66.674635;28.836172;0.148188;0.034407;8.000000;0.000000
57.978923;66.872325;28.866365;0.154845;0.031863;8.000000;0.000000
58.178850;67.069987;28.897837;0.160811;0.027751;8.000000;0.000000
58.378778;67.267395;28.930393;0.165950;0.023624;8.000000;0.000000
58.578705;67.464584;28.963872;0.170262;0.019485;8.000000;0.000000
58.778632;67.661588;28.998109;0.173743;0.015337;8.000000;0.000000
58.978560;67.858441;29.032943;0.176394;0.011183;8.000000;0.000000
59.178487;68.055178;29.068209;0.178214;0.007023;8.000000;0.000000
59.378414;68.251832;29.103746;0.179201;0.002859;8.000000;0.000000
59.578342;68.448438;29.139390;0.179356;-0.001308;8.000000;0.000000
59.778269;68.645031;29.174978;0.178678;-0.005478;8.000000;0.000000
59.978196;68.841665;29.210352;0.177195;-0.008313;8.000000;0.000000
60.178124;69.038421;29.245432;0.175754;-0.006112;8.000000;0.000000
60.378051;69.235216;29.280271;0.174752;-0.003909;8.000000;0.000000
60.577978;69.432042;29.314957;0.174191;-0.001706;8.000000;0.000000
60.777906;69.628890;29.349578;0.174070;0.000496;8.000000;0.000000
60.977833;69.825753;29.384221;0.174389;0.002697;8.000000;0.000000
61.177760;70.022624;29.418975;0.175149;0.004897;8.000000;0.000000
61.377688;70.219495;29.453928;0.176347;0.007094;8.000000;0.000000
61.577615;70.416357;29.489167;0.177985;0.009287;8.000000;0.000000
61.777542;70.613204;29.524782;0.180062;0.011476;8.000000;0.000000
61.977470;70.809978;29.560850;0.182587;0.014115;8.000000;0.000000
62.177397;71.006538;29.597458;0.185825;0.018271;8.000000;0.000000
62.377324;71.203002;29.634792;0.189894;0.022430;8.000000;0.000000
62.577252;71.399315;29.673010;0.194797;0.026597;8.000000;0.000000
62.777179;71.595420;29.712272;0.200534;0.030774;8.000000;0.000000
62.977106;71.791265;29.752737;0.207107;0.034963;8.000000;0.000000
63.177033;71.986793;29.794564;0.214518;0.039164;8.000000;0.000000
63.376961;72.181950;29.837913;0.222768;0.043378;8.000000;0.000000
63.576888;72.376681;29.882942;0.231860;0.047602;8.000000;0.000000
63.776815;72.570930;29.929811;0.241795;0.051834;8.000000;0.000000
63.976743;72.764659;29.978681;0.252474;0.051918;8.000000;0.000000
64.176670;72.957907;30.029516;0.261551;0.038931;8.000000;0.000000
64.376597;73.150753;30.081853;0.268032;0.025930;8.000000;0.000000
64.576525;73.343340;30.135193;0.271914;0.012928;8.000000;0.000000
64.776452;73.535810;30.189035;0.273199;-0.000067;8.000000;0.000000
64.976379;73.728306;30.242883;0.271888;-0.013054;8.000000;0.000000
65.176307;73.920970;30.296235;0.267981;-0.026031;8.000000;0.000000
65.376234;74.113943;30.348593;0.261480;-0.038990;8.000000;0.000000
65.576161;74.307369;30.399459;0.252388;-0.051918;8.000000;0.000000
65.776089;74.501390;30.448332;0.240711;-0.064789;8.000000;0.000000
65.976016;74.696092;30.494706;0.226690;-0.068684;8.000000;0.000000
66.175943;74.891383;30.538490;0.215150;-0.046657;8.000000;0.000000
66.375871;75.087191;30.580473;0.208002;-0.024749;8.000000;0.000000
66.575798;75.283256;30.621495;0.205233;-0.002905;8.000000;0.000000
66.775725;75.479320;30.662398;0.206838;0.018947;8.000000;0.000000
66.975653;75.675125;30.704023;0.212825;0.040886;8.000000;0.000000
67.175580;75.870412;30.747211;0.223208;0.062972;8.000000;0.000000
67.375507;76.064921;30.792803;0.238009;0.085232;8.000000;0.000000
67.575435;76.258395;30.841640;0.257249;0.107636;8.000000;0.000000
67.775362;76.450574;30.894563;0.280943;0.130081;8.000000;0.000000
67.975289;76.641224;30.952415;0.308807;0.141531;8.000000;0.000000
68.175217;76.830283;31.015539;0.335019;0.121447;8.000000;0.000000
68.375144;77.017890;31.083270;0.357232;0.101280;8.000000;0.000000
68.575071;77.204282;31.154852;0.375445;0.081177;8.000000;0.000000
68.774998;77.389691;31.229529;0.389672;0.061211;8.000000;0.000000
68.974926;77.574354;31.306546;0.399934;0.041397;8.000000;0.000000
